text,binary,multiclass
#USER# #USER# Canadian voters can count on you to bide your time &amp; continue to try &amp; look good until Ukraine is forced into a peace deal with Russia. Then you will be yammering about the deal you &amp; other NATO leaders helped to bring about.,Not Hope,Not Hope
"#URL# AEW and NJPW for this awesome piece of work, this is definitely recommended for moaners and casuals who yearn to be spoonfeed with vignettes because in ring action does matter less to them",Not Hope,Not Hope
"If you think our society is in a pitiful state, getting worse, and that something should be done about it, then you can count on these types to mock you for it immediately on the lines that it's entirely just you, smugly convinced right away that there can be no substance to you",Not Hope,Not Hope
#USER# I think it's Holder's film. Pence? Not a chance - he's still hoping the MAGA crowd will welcome him back. Cippillone? Doubt it. He's another coward like all the others who kept their mouths shut while they were screaming *FIRE* in the oval office. Love to be wrong,Hope,Unrealistic Hope
#USER# #USER# #USER# #USER# #USER# Old 8mm cameras or vhs. Also effects like this can be done on adobe premier I believe but its prolly better with the camera,Not Hope,Not Hope
The world was on fire and no one could save me but you. It's strange what desire will make foolish people do.,Not Hope,Not Hope
"This trend shows that ppl of Pakistan totally disagree with these banks for appealing against FSC verdict.They should roll back their appeal procedure.Otherwise,ppl are committed to eliminate the Riba from the country Inshaallah. 
#Boycott_UBL_HBL_MCB_and_NBP #URL#",Not Hope,Not Hope
"“Knowing” what is going happen is the job of an engineer, like standing naked on stage and hoping everyone laughs",Not Hope,Not Hope
"#USER# #USER# maybe someday you can use my code (: get you some for now though with FUELUP, i believe its 20% off (:",Hope,Generalized Hope
"#USER# #USER# You would hope, but the majority of voters in this state are happy to support politicians who are intentionally and actively harming people I care about right now. They will also gleefully take away the rights of other people I care about the moment the court allows them to.",Not Hope,Not Hope
#USER# What happened to separation of church and state? I am so angry! I live in Indiana where abortion will be banned on 1/6. Do you think our votes will count in November or do we need to get a passport?,Not Hope,Not Hope
Not in the mood? Oh I see because they restrict you already your not in the mood to remove the regulations that do not work and insert proper ones that do. Excellent ignore the issue at hand and give no suggestion to improve upon the current laws and restrictions....,Not Hope,Sarcasm
#USER# #USER# #USER# That was absolutely their question yesterday when RF hit an apartment building. “Why are people still living in Ukraine?!” Seriously? You expect 40 million people to leave? And go where?? 🤦🏻‍♀️,Not Hope,Not Hope
"Like yes, you shouldn't put so much emphasis on only basing your arts worth and excitement on others reactions HOWEVER, its unrealistic to expect people to instantly feel that way. These issues are typically tied to really deep anxiety issues and the require tact and care to-",Not Hope,Not Hope
he is simply not happy on the dodgers but dodger fans will still not believe it #URL#,Not Hope,Not Hope
"#USER# The PM had full mandate. He was elected, supported and loved by everyone. He could have done a lot to get the country out if this mess. He may need to do house cleaning and get rid of those who are sabotaging him if he wants to save Ethiopia. We are still hopeful.",Hope,Generalized Hope
"#USER# #USER# #USER# They gave him 500k reasons to leave. You’d be surprised how many young coaches don’t aspire to MLB. 

I had a young HS pitcher busting my balls. After a week at MSU and coach Johnson he apologized. Lol. 🇺🇸",Not Hope,Not Hope
"Top 7 trending #crypto on CoinGecko in last 24h:
1 $ONE - Harmony
2 $EVMOS - Evmos
3 $LUNA - Terra
4 $CEL - Celsius Network
5 $MATIC - Polygon
6 $YFI - #URL# $MNTL - AssetMantle

Which one do you #HODL ?",Not Hope,Not Hope
"#USER# #USER# I wish that there was some kind of warning or something   so that I would not have had to witness that Potentially Sensitive Content right there! #Bad #Sarcastic #Joke e. \""I hope that the sarcasm was clear\"".#BadGuys don't like #Purple #Doughnuts. #PurpleRing the #GMEshorts 🟣💜",Hope,Generalized Hope
"Beats the dickens out of warmed over, politically correct French humanism.",Not Hope,Sarcasm
wish i could get hyped about the new mononoke movie in '23 but hm...the beef between the two ppl is :/,Hope,Unrealistic Hope
"#USER# Happy birthday Elon I wish you that all your projects continue to be innovative and help the planet. Thank you for existing. With love from Spain, my man from the stars 🎂🍾🥂💯🤍🌍",Hope,Generalized Hope
#USER# #USER# Just watched the video . Guy is only 21 years old and already living life i aspire to have … fuck .,Hope,Unrealistic Hope
Hoping she will rest it and we won't end up with a vet trip on my week off 🥺🙃,Hope,Generalized Hope
#USER# #USER# #USER# #USER# it means you've been brainwashed and that you're going to be very disappointed.  trump won't even run for office.  one thing he will do though is milk his minions bank accounts dry.  i hope yours isn't not one of them.,Hope,Generalized Hope
"#USER# Just curious:
Has Mr Giuliani VISITED OR SPOKEN to any of the families who have SUFFERED from SCHOOL SHOOTINGS?
To Mr Giuliani: Count yourself lucky  that you weren't ""slapped"" with 9mm or the like!
Bring on the trolls. You'll be blocked!",Not Hope,Not Hope
"The Jan. 6 committee hearings: Your guide through the evidence and what to expect as the congressional investigation holds its public questioning on Trump and the Capitol riots.
https://t.co/zq1fIL3Xi8",Not Hope,Not Hope
#USER# Just picked up a few stellar work bud.  Hope everything goes well for you.  Much love.,Hope,Generalized Hope
"#USER# #USER# #USER# #USER# Idk what made you think this is a debate? You asked the question. I answered. You clearly didn’t anticipate an answer that belied your understanding of the manner. Now your neanderthal brains in a pretzel and you rely on some amorphous, unspecified concept you fashion “science”",Not Hope,Not Hope
"#USER# #USER# It’s one thing when you individually pray, but as a collective group at a public school where not all the students are religious, this can violate their privacy. I was a student who experienced this and it was very uncomfortable.",Not Hope,Not Hope
"#USER# #USER# #USER# You realize you're not making any sense, right? That tweeting opinions is not the same as forcibly controlling another person? I mean, I hope you're not actually that stupid.",Hope,Generalized Hope
#USER# #USER# &lt;3333 but i think i got it wrooong. i'm a hopeful dev going to web3 but not good enough to bring other devs in lol. 🥺,Hope,Generalized Hope
#USER# #USER# I aspire to have your courage and strength to let my Sims die of old age 😤 #URL#,Hope,Realistic Hope
"Where? I don't see it. My monkey brain's fine but my eyes aren't what they used to be.
I'm guessing we're through discussing the legality of armed self-defense in Australia given the flurry of OT links?",Not Hope,Sarcasm
"hey #USER# gamers! Made this furnace design with #USER#  

It's a tiny iceberg with a slightly chilly glow! Check it out if you so desire :-]

https://t.co/u7g3OlYvcG #URL#",Not Hope,Not Hope
#USER# #USER# they are probably hoping to win conference league with him and once they fail to do so we could get him for a reasonable price,Hope,Realistic Hope
#USER# But those who were will be beaten and jailed...if they don't believe in the sky fairy,Not Hope,Not Hope
"#USER# #USER# You must be the change you wish to see in the world.” — Gandhi
History Teacher from Texas.  Please help me make a difference in a child's life.  Please take a look at my #USER# Wish List.  Any help is greatly appreciated. TY!
https://t.co/A5aiZf8S9W #URL#",Hope,Generalized Hope
"#USER# Hi, Brittany! Hru? Hope your doing really well! Your so incredible/amazing and really awesome! Thank you so much, for all that you do, for all of your hard and incredible work, you always do! It doesn't go unnoticed and I really appreciate it and you, Brittany!!",Hope,Generalized Hope
"#USER# #USER# #USER# #USER# The thing that (the Ukranian) Khrushchev did not anticipate was that Ukraine might become a Democracy.

By transferring #Crimea to #Ukraine in the 1950s he made the Russian-speakers the majority.

This is why the Ukrainians failed to get 3/4 in the #Rada to remove #Yanukovych.",Not Hope,Not Hope
"#USER# That's what SCOTUS, says you cannot discriminate against any Christianity or any religion. Pray to whomever you want to after football games. Thank you coach. How many different religions are there in your community?",Not Hope,Not Hope
